Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Nigeria,NGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,18.8736462093863,12.8765792031099,14.0317836131437,14.9980338183251,17.8634933661605,8.22522152017047,5.38800796858626,11.5810751748252,12.5378277304689,13.7400521363694,10.8261371880017,12.2242413020584,8.49551838265669,8.04741087967907,9.00943498007706,15.6968126387972,16.5022662139641,12.0951065173432,11.3964223378116,13.2460234276597,16.9528457221608,18.8471877843274,24.659550203114,33.2420966545406,..
Nigeria,NGA,"Population, total",SP.POP.TOTL,129862595,133471989,137202644,141057045,145017253,149077334,153267261,157595014,162049464,166642886,171379598,176200625,181049443,185896915,190671878,195443700,200254579,204938755,209485641,213996181,218529286,223150896,227882945,232679478,..
Nigeria,NGA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.1262421418539,44.9793025536893,45.8372080921761,46.6994804889599,47.5656414756863,48.424271994461,49.2357987173198,50.0505212312351,50.86453484762,51.6778188255446,52.490352424079,53.302114902293,54.1130855192568,54.9232435340404,55.7325682057138,56.541038793347,57.3486345560101,58.1553347527729,58.9611186427056,59.7659654848781,60.5698545383604,61.3727650622225,62.1746763155343,62.9755675573659,..
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,2.7163954653619,2.74147056608815,2.75673506428828,2.77053967849452,2.76883385211034,2.76124698861505,2.77180099910734,2.78453384410814,2.78730820935027,2.795149361277,2.80278519998649,2.77422930277333,2.71468991073627,2.64221399374699,2.53617348598208,2.47183239057048,2.43170936923065,2.31217263003389,2.1944019229433,2.13029714344341,2.09618685225463,2.09281687128387,2.09838916935738,2.08297776184189,..
Nigeria,NGA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,51.1,..,..,..,..,..,..,38.5,..,37.4,..,..,35.8,..,..,34.2,..,..,..,41.8,..,..,..
Nigeria,NGA,Gini index,SI.POV.GINI,..,..,40.1,..,..,..,..,..,..,35.7,..,35.5,..,..,35.9,..,..,35.1,..,..,..,33.9,..,..,..
Nigeria,NGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,92.52490234375,93.6976165771484,94.8095932006836,95.7809066772461,96.3063507080078,96.6624374389648,88.06884765625,79.2687530517578,80.3091735839844,79.8300399780273,84.6805572509766,85.9125900268555,87.8349702257826,84.1216580144923,25.5657563073792,78.8780517578125,..,81.6278513667331,..,84.371583976485,83.8092555956779,..,89.5871124267578,..,..
Nigeria,NGA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,26.3999805450439,28.8738098144531,..,33.9481201171875,33.7729187011719,33.1262817382812,30.4232006072998,33.6112785339355,37.1381416320801,41.7837982177734,43.0239906311035,44.4557914733887,52.7967300415039,42.7821502685547,43.8246917724609,39.3068084716797,..,40.4885292053223,..,44.1220893859863,45.444938659668,..,46.8931503295898,..,..
Nigeria,NGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,54.7700004577637,..,..,70.1999969482422,..,..,..,..,..,..,..,..,..,58.2200012207031,..,..,..,..,63.1599998474121,..,..,70.4100036621094,..
Nigeria,NGA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,170.5,163.9,157.4,151.4,145.8,140.9,136.5,132.5,129.2,126.3,123.8,121.6,119.9,118.7,117.8,117.4,117.2,117.2,117.4,117.4,117.6,117.5,116.8,115.6,..
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.549,48.02,48.618,49.148,49.538,49.876,50.381,50.748,51.08,51.315,51.49,51.688,51.827,51.94,51.939,52.189,52.397,52.669,53.009,53.072,53.455,54.079,54.462,54.635,..
Nigeria,NGA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.18946862,2.49063969,5.05360985,4.63368416,4.46591949,4.25775146,3.90997243,3.69581532,3.5801971,3.29653287,3.32077932,3.35984254,3.4206934,3.34840417,3.58194995,3.64773679,3.74762511,3.09069347,2.98547053,3.38063431,4.07625723,4.21020174,4.19086456,..,..
Nigeria,NGA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,45.7654579242041,47.3236744097303,48.8898791765237,50.463557619145,52.0438578033599,53.6309977200112,55.2248334433962,56.8252264251632,58.4306651834765,60.04206159591,61.6552661645974,63.2702627408651,64.8863828876252,66.5036264382039,68.1220021164846,69.7405688273521,71.3599849035344,72.9796602996736,74.5993213952744,76.2190366017765,77.8385518833185,79.457946920672,81.0772897042816,82.2488935172216,..
Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,43.9,44.6,52.2,46.1,46.8,47.6,50.1,50.3,50,48,55.9,53,55.6,54.2,52.5,59.3,54.4,56.5,55.4,55.4,59.5,60.5,61.2,..,..
Nigeria,NGA,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.089901370457273,0.320461975542327,0.558576244860521,1.28613764134527,3.54915571796492,5.54503608300536,6.769999981,8,9.300000191,11.5,13.80000019,16.10000038,19.10000038,21,22.51420021,24.13750076,25.87789917,27.74370003,29.74410057,31.88879967,35.50979996,39.14720154,40.06399918,41.21139908,..
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,6507824829.26254,7006402319.75856,8768721563.18211,10076816666.6196,11009033437.939,11697918243.0035,13994218412.9619,16853989627.548,16145867494.9405,16121315909.0758,17814283639.3119,17660870411.5235,18918667724.8817,19797253440.2679,17774766696.1759,19040312333.1864,20996562943.5979,23116701556.1381,23403995992.1354,24530513037.7518,27520784129.7508,27783332222.6759,30696331295.7826,32808056600.9436,..
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,637.213530563724,669.430447319209,817.888034221442,918.102079522155,979.846101520171,1017.20196747987,1188.93877808175,1398.79218010021,1308.69404336205,1275.88357492357,1374.67591873844,1326.83798848379,1379.83196553924,1398.89137601382,1218.00613555438,1266.43957151587,1356.80518449031,1452.55612562445,1431.18128932159,1461.08720350553,1598.10676952274,1574.0281059306,1698.03387300843,1773.21829923448,..
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.31085146618369,0.0686965747419066,5.59395094456143,4.64329393683312,4.31023852639633,2.33077098330239,2.82711920133374,3.70316906391386,2.75210448455053,3.39088925336209,1.33409107961258,4.00299555090457,2.41238527605579,6.22407443790986,6.36704365066983,6.35606857181878,7.4074861863013,6.20924103389086,4.61362809749708,1.3420737726679,6.54400109964304,3.85043193735768,4.2574308328029,6.06055141198976,..
Senegal,SEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.97450083919566,2.33730187454299,-0.0519970242714495,0.514781781023016,1.71133325855502,2.11228583877117,5.85330428467681,7.34720236578406,-2.2480214785534,1.22868119673344,3.40322829786971,1.41822871177854,0.710245486695176,-1.09025507446895,0.135211933635165,0.837284942557434,1.31815314847789,0.460985642464188,1.76011151192939,2.54314685681662,2.18032278088147,9.69681899081073,5.93947798773215,0.804503298792438,..
Senegal,SEN,"Population, total",SP.POP.TOTL,10212942,10466214,10721176,10975704,11235472,11500094,11770344,12048959,12337389,12635413,12958897,13310495,13710849,14152102,14593331,15034521,15475002,15914498,16352922,16789219,17220867,17651103,18077573,18501984,..
Senegal,SEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.8763420163126,41.1081471561292,41.35893934855,41.6248193895895,41.9057599695838,42.2046413043069,42.524343609533,42.867747101036,43.23773199459,43.6371785059692,44.0689668509475,44.5359772452989,45.0398750539456,45.6020905341588,46.2747669629858,47.0553579909929,47.9338349639053,48.9001692274485,49.9443321273477,51.0562950093282,52.2260292191155,53.4435061024348,54.6992276190794,55.2368169057304,..
Senegal,SEN,Population growth (annual %),SP.POP.GROW,2.42496943712898,2.44966153599012,2.40684962152091,2.34632515714346,2.33918136359556,2.32792929230269,2.32279384441662,2.3395118470328,2.36561415953051,2.38690195279185,2.52791519909846,2.67702425205872,2.96345954605318,3.16757470346908,3.07014792428801,2.97843134010735,2.88769908740551,2.8004569855314,2.71760793051867,2.63303572524896,2.53848919398481,2.46764281803509,2.38738348832592,2.32058603495657,..
Senegal,SEN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,63.9,..,..,..,53.6,..,..,..,..,..,53.3,..,..,..,..,..,..,19.1,..,..,17.9,..,..,..,..
Senegal,SEN,Gini index,SI.POV.GINI,41.2,..,..,..,39.2,..,..,..,..,..,40.3,..,..,..,..,..,..,38.3,..,..,36.2,..,..,..,..
Senegal,SEN,"School enrollment, primary (% gross)",SE.PRM.ENRR,70.5668487548828,71.6134872436523,75.9179763793945,78.7173461914062,80.6679611206055,80.4989929199219,83.9038162231445,84.4092330932617,84.0063171386719,83.8549053927634,86.5724487304688,86.4115600585938,82.6985436490722,83.6844563893552,84.8970794677734,..,..,..,83.2568728212779,84.9031291477371,84.0612276417736,84.2733198273584,85.4523658596434,85.3279669566335,..
Senegal,SEN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,15.5517797470093,16.9281692504883,..,19.9657497406006,22.2482490539551,24.2208805084229,..,30.7020606994629,..,37.1267013549805,42.6368983156004,46.4158677062967,49.0776594909389,50.546931380439,50.5380516052246,..,..,..,44.4624552560012,44.7866297761573,45.1726204964815,45.3756792066535,44.0673682244069,..,..
Senegal,SEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,39.2799987792969,..,..,..,41.8899993896484,..,..,48.0400009155273,..,51.810001373291,..,43.5299987792969,..,43.5900001525879,46.0999984741211,51.9000015258789,46.6100006103516,46.8300018310547,..,..,..,50.3600006103516,..,..
Senegal,SEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,121.7,113.2,104.2,95.5,87.6,80.8,75,70.1,66.1,62.8,60,57.6,55.5,53.7,52.2,50.8,49.4,47.9,46.2,44.2,42.2,40.1,38.2,36.5,..
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.158,58.912,59.474,60.308,60.98,61.801,62.653,63.201,63.751,64.221,64.799,65.229,65.638,66.001,66.451,66.724,67.059,67.379,67.668,67.496,66.868,67.788,68.683,68.924,..
Senegal,SEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.68148756,3.95294404,4.29703569,4.56856203,3.67466521,3.76337624,3.41496587,3.50687575,3.841573,4.02764368,4.21416712,4.26688004,4.38573599,4.38962269,4.37789631,4.25606871,4.16359377,4.43182087,4.49531031,5.15119171,4.44256258,4.0444808,4.32314825,..,..
Senegal,SEN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,60.9066465806354,62.0161291286122,63.1942453922298,64.4218461577163,65.6454033379623,66.865607080287,68.0818461765574,69.2939508159691,70.5013902121975,71.7047289784237,72.9034178534763,74.0969620089046,75.2855370773077,76.46896680992,77.649320243194,78.8258139339832,79.9984726874606,81.1662422601817,82.3288600505419,83.4855735664121,84.636074800772,85.7796288430834,86.915566820325,88.0435670438381,..
Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,38.9,36.8,41.9,36.8,47.1,49.9,48.1,49.7,53.5,56.5,56.5,56.5,57,61,60.5,64.5,61.7,66,70.4,64.3,68,67.9,74.2,..,..
Senegal,SEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.983794058848003,1.00645453672323,2.10143642986685,4.38602398008563,4.78668408310535,5.61173865217952,6.889999866,7.119999886,7.5,8,9.800000191,10.80000019,13.10000038,17.70000076,21.70000076,25.66480064,29.64310074,35.29999924,43.37969971,53.30879974,55.04040146,56.82830048,59.18740082,60.11780167,..
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,16810537043.8407,18054383320.8474,21251754340.4305,23510575681.3686,24036918703.1747,25281413263.3712,28760090953.3081,34078240293.2559,33886813250.2036,34936307980.063,36693710801.3976,36302302877.2977,42760235484.6093,48843005613.7091,45815005169.2651,48407761036.8238,52512343996.69,58522477786.6889,60382894697.3557,63027852805.4204,72794636653.7793,70922824813.9102,80780312569.1646,87113179149.284,..
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,924.727294962066,967.815864415991,1111.17135087887,1199.82524528546,1197.74616979415,1230.43056838584,1367.53817722326,1583.97066701372,1540.45393569596,1553.54887048143,1596.62826565998,1546.9460184731,1786.15862031324,1991.36539423404,1814.71855088017,1862.59597081287,1964.29930338343,2130.86619381144,2141.76836170115,2179.72934832935,2455.98127641148,2333.37128301259,2591.9659048119,2727.8935220697,..
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.15401249077306,-2.73052647441901,-4.72586658630681,3.18503822575397,0.996065564854788,2.81557859252327,1.10142976793477,4.7826659787672,3.60332156667053,6.84804939907013,-5.37044724000579,7.62041176451649,10.7602131311256,9.37199994240375,7.19494942728191,7.17275963956332,7.41076242592504,4.84314605889178,6.72137167584978,0.699728593494228,7.06332910205232,6.39988362720531,6.60000045223954,6.01953461940062,..
Cote d'Ivoire,CIV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.36152914007256,3.07726485157427,3.29680746974208,1.45798835600741,3.88583039886481,2.46719148596914,1.89200629349597,6.30852769152578,1.01950457731137,1.22645612135479,4.9124339505245,1.30451119915606,2.58117037252935,0.448682076766141,1.25149954781467,0.723178457513308,0.685881065304603,0.401297817263547,0.79085551205366,2.41252617189052,4.15919657911797,5.23352856100842,4.36972254867474,3.45053028131018,..
Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,18178913,18654771,19125542,19595000,20068458,20546802,21030558,21514439,21997940,22488065,22982000,23467078,23939775,24527395,25246342,25989405,26733372,27464173,28193009,28915449,29639736,30395002,31165654,31934230,..
Cote d'Ivoire,CIV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.4670149035012,43.859032147728,44.2593744150531,44.667357886658,45.082298743724,45.5035131674326,45.930317338965,46.3620274395029,46.7979596502274,47.2374301523201,47.6797551269623,48.1242507553354,48.5702332186208,49.0173144557368,49.4694894689553,49.929991034032,50.3977309654344,50.8718477756395,51.3514799771241,51.8357660823651,52.3183461956059,52.8492549676673,53.4075201638704,53.9733113940142,..
Cote d'Ivoire,CIV,Population growth (annual %),SP.POP.GROW,2.67539291726228,2.58396350857445,2.49227881118865,2.42497124712807,2.38748971138117,2.35559796287643,2.3271214491968,2.27477682329573,2.22245214914258,2.20359114199838,2.17265768049368,2.08872019159152,1.99427988380631,2.42493545476417,2.88906178023194,2.90076810314127,2.82237176165589,2.69696827034562,2.61916841176218,2.53019803537112,2.47398737434864,2.51622934953513,2.50384681190665,2.43618201263834,..
Cote d'Ivoire,CIV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,43.9,..,..,..,..,..,47,..,..,..,..,..,..,46.6,..,..,21.7,..,..,20.8,..,..,..,..
Cote d'Ivoire,CIV,Gini index,SI.POV.GINI,..,41.3,..,..,..,..,..,43.2,..,..,..,..,..,..,41.5,..,..,37.2,..,..,35.3,..,..,..,..
Cote d'Ivoire,CIV,"School enrollment, primary (% gross)",SE.PRM.ENRR,66.3351211547852,66.8685913085938,63.0239181518555,..,..,59.5550498962402,59.4631118774414,62.3004684448242,63.0792808532715,..,73.5641637291114,78.2860585898227,80.7498463265361,83.7491033587174,85.262803745883,87.9691851681795,88.2052011132348,88.210939705148,88.4747670564693,88.6266598469541,85.830088505202,86.4545838787778,91.8093412241399,93.2964368826882,..
Cote d'Ivoire,CIV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,40.4629922041554,43.9865647318392,46.2425069943643,49.0863555848622,51.072614509286,53.791930617454,55.4380323721262,57.135967003236,54.0714108290486,63.9607557764462,65.3065056618336,..
Cote d'Ivoire,CIV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,43.9099998474121,..,50.0400009155273,..,..,56.9592400560829,..,50,..,..,..,..
Cote d'Ivoire,CIV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,136.9,133.1,129.2,125.3,121.2,117.4,113.5,109,105.2,101.6,98.4,95.3,92,88.6,85.5,83,80.5,77.9,75.3,73,70.8,68.7,66.5,64.5,..
Cote d'Ivoire,CIV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.428,51.544,51.443,51.939,52.432,52.885,53.452,54.179,54.744,55.282,55.972,56.57,57.057,57.772,58.281,58.814,59.315,59.795,60.274,60.14,60.29,61.562,61.944,62.11,..
Cote d'Ivoire,CIV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.59047151,3.54146051,3.95147705,4.02148724,3.96639085,3.92861462,4.19379663,4.1387105,4.63971424,4.57494831,4.39700699,4.4273715,3.71773791,3.7310183,3.2198832,3.32101274,3.24693036,3.0916779,3.18916845,3.62327886,3.76207662,3.63847613,3.43218303,..,..
Cote d'Ivoire,CIV,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,69.1799896467784,69.5630827839749,69.9435023946029,70.3215551742465,70.6961620276826,71.0679891332651,71.4370073419778,71.8031717766337,72.1658002425728,72.5255308385242,72.8823142494903,73.2358134121721,73.5860051813631,73.932866465233,74.2789991723986,74.623678155198,74.9670485097416,75.3089683562102,75.6490184756229,75.9870680852305,76.3229847618577,76.6566348508061,76.9878854497263,77.2470593822361,..
Cote d'Ivoire,CIV,Access to electricity (% of population),EG.ELC.ACCS.ZS,49.7,51.4,51.5,52.4,58.9,60.2,55.3,60.3,57.3,58.4,55.8,55.8,61.5,61.9,62.6,64.3,65.6,67.1,68.6,69.9,71.1,72,72.4,..,..
Cote d'Ivoire,CIV,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.395747702246439,0.497929360753307,0.758669629452205,0.849282414747704,1.039199948,1.52489996,1.799999952,1.899999976,2,2.700000048,2.900000095,4.400000095,6.599999905,10,38.4400001654616,41.2078149304414,43.8399208514876,37.5465361301281,36.2889545655205,36.01660156,35.95069885,38.41328122,40.65284979,41.43219902,..
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,5314872854.4405,6166197847.85031,7632723555.66221,8881417906.71432,10744568381.4456,20885037596.6963,24827339138.4906,28679383241.0729,26048720005.5233,32197655566.5347,39336668080.559,41271701060.954,62845721959.827,54678533805.9064,49436806230.4839,56144179397.8516,60385409434.8567,67259353965.6087,68352629246.1555,70008243859.8666,79514204730.3979,73919003209.9866,80547146878.3843,82308110386.4641,..
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,263.542156494853,297.46164468774,358.39927142073,406.132105329565,478.611909191028,906.441027564887,1050.12461524926,1182.65761256016,1047.70430093586,1263.89251760539,1507.43573198753,1543.77524235764,2294.79584693743,1949.90832923846,1722.77282833606,1912.47991339951,2012.28662641265,2195.32166016377,2186.65822682613,2195.45481659987,2445.18662529344,2229.89122647803,2383.90410483418,2390.77237652715,..
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.00000012807919,4.49999955900331,5.200000133101,5.59999999077445,5.90000381855104,6.39991260618034,4.34681910440079,9.14979893831817,4.84448705175076,7.89971194051621,14.0471235803149,9.2927894063005,7.31252501678145,2.85624016330883,2.12075933817334,3.37346574966936,8.12889488100956,6.20007768127284,6.5077747939152,0.513941670628171,5.07646643533542,3.80484980952164,3.14009099763754,5.59045469593266,..
Ghana,GHA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,41.509496287803,9.36093239560313,29.7729797160384,18.0427388232565,15.4389920155908,11.6791839392492,10.7342665456292,16.494639613412,19.2469482220857,10.7333898354915,8.7284593709302,11.1863409441067,11.6661923071729,15.4896160333318,17.1499695007878,17.4546347070868,12.3719215507048,7.80876516610703,7.14364003330857,9.88728956269944,9.9710886750444,31.2558951049016,38.1069656296501,22.8483281157842,..
Ghana,GHA,"Population, total",SP.POP.TOTL,20167069,20729388,21296705,21868298,22449438,23040702,23642279,24249946,24862664,25474995,26095088,26734268,27386193,28041592,28696068,29356742,30008354,30637585,31258945,31887809,32518665,33149152,33787914,34427414,..
Ghana,GHA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.6410507317701,45.3484692124806,46.0547973581418,46.7572004525685,47.4528437795757,48.1388926229785,48.8125122665918,49.4708679942306,50.1111250897099,50.7296926788704,51.3304086646488,51.9197918381031,52.4985794475913,53.0663398797148,53.6226415210752,54.167052758274,54.6991419779128,55.218477566593,55.7246279109161,56.2171613974837,56.6952556826536,57.250609602871,57.8074737774654,58.3654868038581,..
Ghana,GHA,Population growth (annual %),SP.POP.GROW,2.6631054412646,2.75013769977312,2.69999623325849,2.64856422445373,2.62275723095941,2.59967236461776,2.57742881770877,2.5377798286274,2.49528498609835,2.43301424000427,2.40497145453178,2.4199090803465,2.40927930949909,2.36498553072391,2.30712733064921,2.27621203911157,2.19535792776401,2.07517136640112,2.00780519953703,1.99181985149439,1.95904584379494,1.92029034344132,1.90860289687983,1.87500010333119,..
Ghana,GHA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,60.9,..,..,..,..,..,..,41.8,..,..,..,39,..,..,..,..,..,..,..,..,..
Ghana,GHA,Gini index,SI.POV.GINI,..,..,..,..,42.8,..,..,..,..,..,..,42.4,..,..,..,43.5,..,..,..,..,..,..,..,..,..
Ghana,GHA,"School enrollment, primary (% gross)",SE.PRM.ENRR,75.4195938110352,78.8475799560547,76.3093490600586,80.2254409790039,86.7024688720703,91.2332763671875,95.9956512451172,100.841491699219,99.0773620605469,..,99.4130783081055,102.068698169955,101.089456129828,99.5600865756332,103.213138177351,101.751107525308,100.478896703055,98.6813906905268,99.8750321985622,98.4048952723908,99.4509436572472,98.2318953247047,..,100.967018127441,..
Ghana,GHA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,30.9433898925781,32.267578125,33.6547889709473,36.1445503234863,38.1276893615723,39.8474884033203,43.759521484375,46.0595817565918,47.9277191162109,..,55.6069297790527,56.7326017795109,68.1991424560547,63.974569978053,67.0486566518056,67.2644101341977,66.6359450193038,68.2222557975165,71.1877006008423,74.0102186341371,76.2084742091088,77.8168696801948,..,75.7174682617188,..
Ghana,GHA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,71.5,..,..,..,..,60.1981035367761,..,64.4899978637695,..,..,..,76.4899978637695,..,..,..,..
Ghana,GHA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,95.8,91.9,88.2,85,82,79.1,76.2,73.1,69.8,66.5,63.3,60.3,57.5,54.9,52.5,50.3,48.2,46.1,44.1,42.2,40.3,38.6,37.2,35.9,..
Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.403,58.709,59.014,59.316,59.638,59.975,60.282,60.578,60.928,61.297,61.617,61.995,62.397,62.832,63.175,63.522,63.829,64.138,64.455,64.309,64.286,65.246,65.498,65.695,..
Ghana,GHA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1.86866331,1.94694591,2.14935279,2.36955285,3.27344108,3.67208791,3.70900321,3.72533512,4.17717743,4.52302933,4.46374655,3.93023658,4.59225416,4.01644135,4.54299259,3.39035821,2.68786979,2.43001175,3.25450468,4.4331708,3.86030865,3.67459154,2.94686937,..,..
Ghana,GHA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,66.2724810777251,67.2870236576029,68.3036435747065,69.3225909029972,70.3428380680709,71.3651562013802,72.3892820833539,73.4152138090769,74.4422077321147,75.471267939183,76.5016404793149,77.5330954898138,78.565152693679,79.5978353673804,80.631160872114,81.6651456164371,82.6995725023601,83.7344677926836,84.7696150287459,85.8052795210658,86.841252750433,87.8775520835237,88.8910495956232,89.9220116872755,..
Ghana,GHA,Access to electricity (% of population),EG.ELC.ACCS.ZS,44.8,46.8,48.3,50.8,41.3,55.1,56.9,60.5,61.1,64.2,64.1,56.5,70.7,78.3,74,79.3,79,80.4,83.5,85.4,86.3,85.1,89.5,..,..
Ghana,GHA,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.200008060324831,0.830284033818738,1.19305791098328,1.71679770389504,1.83119746104616,2.72317597313987,3.85,4.27,5.44,7.8,9,10.6,15,19,23,28,37.88420105,43,22.0732,62.51760101,68.6,69.91329956,70.67430115,72.17569733,..
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,3666222635.13875,4194342686.2178,5349258094.48239,6190270380.49856,6567654954.38903,7034111314.88812,8169048382.83875,9787734526.23965,9738626517.00319,9535345015.78355,10693321363.6574,11141358115.8991,12517845123.9315,13284527846.9081,11388160996.7738,11821065853.3838,12701655836.9467,14262408089.9261,14391686313.4641,15686741883.934,17687623530.3355,17425405090.862,19673291004.1444,21482643706.4249,..
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,492.401499509072,546.463829658159,676.002878084282,758.695803786371,779.437777753268,809.147072506221,912.338247188342,1060.60254502099,1024.10277858112,973.244254931526,1059.41358852588,1071.5258366283,1168.92699279226,1204.39918670094,1002.41886879614,1010.5338961993,1054.97408066814,1151.7409703472,1130.82135339795,1200.19426557789,1318.65158075198,1266.42711031904,1394.17784721831,1485.38018885134,..
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.33313570603937,4.64303087074482,3.44357677591658,4.42968455385082,1.71316456361184,3.94373882815798,5.98634932177609,4.89657708429647,2.31929213912838,2.11406472648392,2.96375291904201,4.811223315688,7.19143372144946,6.35767909791932,1.77815106030278,3.33967342629693,5.67156195150444,6.69725362180888,6.86568662848335,3.84879240030133,7.1554516457574,6.25294705373625,6.3527773854442,7.45311566226201,..
Benin,BEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.98429547767893,2.48916235491541,1.48724246145441,0.873890830868499,5.36452085832342,3.78217696540374,1.29806813334152,7.94729876067854,0.896072355749069,2.20783532536523,2.7042390774728,6.74468253340712,0.428888888888883,-0.54875755094818,0.218785923536245,-0.793310145785624,0.0432648555103608,0.919170717886053,0.732849371241066,3.02272119663759,1.73353962694035,1.35077863583527,2.73870078406074,1.16093089640415,..
Benin,BEN,"Population, total",SP.POP.TOTL,7445596,7675426,7913070,8159094,8426144,8693242,8953969,9228466,9509423,9797484,10093623,10397657,10708834,11030004,11360681,11697842,12039780,12383347,12726755,13070169,13413417,13759501,14111034,14462724,..
Benin,BEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.6186257669218,39.0035069872981,39.4169696013044,39.8525699078742,40.3097749006517,40.7877794072449,41.2857782552618,41.8029662723105,42.338538285999,42.8916891239353,43.4616136137276,44.0475065829838,44.6502883669319,45.2880529235999,45.9407403257663,46.6094559006664,47.2942774880391,47.9952829275963,48.7125500590248,49.4461567219896,50.1961807561354,50.9627000010887,51.7457922964593,52.5455354818423,..
Benin,BEN,Population growth (annual %),SP.POP.GROW,3.05435506649292,3.04010801597376,3.04920259714654,3.06173106096489,3.22061199704122,3.12066888297415,2.95509554727715,3.01959398464251,2.99903642214246,2.98424162798508,2.97782202797765,2.96766540040992,2.94885160135819,2.9550187594558,2.95391627666724,2.92460216679542,2.88117869411855,2.8136418840483,2.73538842831436,2.66259875153288,2.59230167510348,2.54740926342667,2.52274772277722,2.46175361912328,..
